GAME_ID,HOME_TEAM_NAME,AWAY_TEAM_NAME
0022100923,SAS,MEM
0022100726,BKN,TOR
2022100319,AUS,OKL
0022100726,TOR,BKN
0022100924,MIL,CHA
2022100319,OKL,AUS
0022100920,MIN,CLE
0022100925,SAC,OKC
2022100315,CLC,CCG
2022100320,SLC,IWA
0022100923,MEM,SAS
2022100320,IWA,SLC
0022100921,ORL,IND
2022100321,ACC,BIR
0022100925,OKC,SAC
0022100924,CHA,MIL
0022100913,UTA,PHX
2022100316,FWN,LAK
2022100318,MNE,WCB
0022100917,GSW,DAL
2022100318,WCB,MNE
0022100914,IND,BOS
0022100914,BOS,IND
0022100916,LAC,HOU
0022100916,HOU,LAC
0022100918,DEN,POR
0022100912,NYK,PHI
0022100917,DAL,GSW
0022100913,PHX,UTA
0022100918,POR,DEN
0022100919,NOP,LAL
2022100317,LIN,MCC
0022100919,LAL,NOP
2022100317,MCC,LIN
0022100912,PHI,NYK
2022100316,LAK,FWN
0022100915,CHA,DET
0022100915,DET,CHA
0022100910,MIL,BKN
2022100312,STO,SBL
0022100911,DEN,SAC
2022100313,TEX,RGV
0022100911,SAC,DEN
2022100307,DEL,CPS
2022100313,RGV,TEX
0022100908,SAS,MIA
2022100314,SCW,BIR
2022100310,WIS,WES
0022100907,CLE,WAS
2022100309,MHU,SXF
0022100905,BOS,DET
0022100908,MIA,SAS
2022100311,MNE,WCB
0022100906,TOR,ATL
2022100309,SXF,MHU
2022100310,WES,WIS
0022100909,CHI,MEM
0022100909,MEM,CHI
0022100906,ATL,TOR
0022100910,BKN,MIL
2022100314,BIR,SCW
2022100307,CPS,DEL
2022100308,GBO,GRG
0022100905,DET,BOS
0022100907,WAS,CLE
2022100312,SBL,STO
2022100308,GRG,GBO
2022100311,WCB,MNE
0022100901,MIN,PHI
0022100896,CHA,TOR
0022100901,PHI,MIN
0022100904,LAL,LAC
