GAME_ID,HOME_TEAM_NAME,AWAY_TEAM_NAME
2022300373,GBO,GRG
0022300890,NOP,TOR
2022300376,TEX,SLC
0022300890,TOR,NOP
0022300885,CHA,ORL
2022300373,GRG,GBO
0022300893,DEN,PHX
2022300374,GLI,LIN
0022300885,ORL,CHA
0022300892,DAL,IND
2022300375,OSC,MNE
2022300368,MHU,RCR
0022300879,MEM,BKN
2022300368,RCR,MHU
0022300884,OKC,LAL
2022300369,ONT,IWA
2022300369,IWA,ONT
0022300879,BKN,MEM
2022300367,MXC,SCW
2022300367,SCW,MXC
0022300884,LAL,OKC
0022300880,LAC,MIL
0022300883,SAC,CHI
0022300882,WAS,UTA
0022300880,MIL,LAC
0022300881,POR,MIN
0022300881,MIN,POR
0022300882,UTA,WAS
0022300883,CHI,SAC
2022300363,GRG,GBO
2022300366,RCR,MHU
0022300873,MIN,LAC
2022300363,GBO,GRG
0022300878,OKC,PHX
2022300360,CPS,GLI
0022300877,IND,SAS
0022300876,NYK,CLE
0022300878,PHX,OKC
2022300359,WES,MCC
0022300871,PHI,DAL
2022300361,CCG,BHM
0022300873,LAC,MIN
0022300875,TOR,CHA
2022300360,GLI,CPS
0022300876,CLE,NYK
2022300361,BHM,CCG
0022300874,ORL,DET
0022300871,DAL,PHI
2022300366,MHU,RCR
0022300877,SAS,IND
0022300875,CHA,TOR
0022300874,DET,ORL
2022300359,MCC,WES
2022300365,MXC,SCW
2022300362,CLC,WCB
2022300364,DEL,OSC
2022300362,WCB,CLC
2022300365,SCW,MXC
0022300872,BOS,GSW
2022300364,OSC,DEL
0022300872,GSW,BOS
0022300868,POR,MEM
2022300356,MNE,WIS
0022300866,ATL,BKN
0022300867,MIA,UTA
2022300358,SBL,TEX
0022300870,PHX,HOU
0022300869,DEN,LAL
0022300869,LAL,DEN
2022300355,MCC,WES
2022300358,TEX,SBL
2022300357,SLC,STO
0022300867,UTA,MIA
2022300355,WES,MCC
0022300866,BKN,ATL
0022300870,HOU,PHX
2022300357,STO,SLC
2022300356,WIS,MNE
0022300868,MEM,POR
0022300863,NOP,IND
0022300860,TOR,GSW
2022300354,STO,RGV
0022300862,SAC,MIN
0022300857,DET,CLE
2022300353,IWA,RCR
2022300351,GLI,WCB
0022300858,PHI,CHA
2022300349,CPS,CLC
0022300862,MIN,SAC
2022300352,WIS,MNE
0022300864,MIL,CHI
0022300858,CHA,PHI
0022300863,IND,NOP
0022300859,DAL,BOS
0022300864,CHI,MIL
0022300857,CLE,DET
2022300353,RCR,IWA
2022300354,RGV,STO
2022300350,GBO,DEL
2022300352,MNE,WIS
2022300349,CLC,CPS
2022300348,BHM,CCG
2022300350,DEL,GBO
0022300865,LAC,WAS
2022300348,CCG,BHM
0022300861,POR,MEM
0022300860,GSW,TOR
2022300351,WCB,GLI
0022300865,WAS,LAC
0022300859,BOS,DAL
0022300861,MEM,POR
2022300343,GRG,LIN
0022300855,MIA,DEN
0022300853,OKC,SAS
2022300347,MHU,MXC
2022300341,SBL,AUS
0022300854,PHX,HOU
2022300346,OKL,SCW
0022300853,SAS,OKC
0022300849,CHA,MIL
0022300850,ORL,UTA
0022300851,BKN,ATL
0022300849,MIL,CHA
0022300856,WAS,LAL
2022300346,SCW,OKL
0022300852,GSW,NYK
2022300344,FWN,MCC
2022300341,AUS,SBL
2022300344,MCC,FWN
0022300855,DEN,MIA
2022300342,ONT,SXF
2022300345,WCB,RAP
2022300345,RAP,WCB
2022300342,SXF,ONT
0022300854,HOU,PHX
0022300851,ATL,BKN
0022300852,NYK,GSW
2022300347,MXC,MHU
2022300343,LIN,GRG
