Game_ID,GAME_DATE,MATCHUP,PTS,WL,TEAM_NAME,WINNING_TEAM
0022300534,"JAN 12, 2024",HOU @ DET,112,W,Rockets,Rockets
0022300523,"JAN 10, 2024",HOU @ CHI,119,L,Rockets,CHI
0022300509,"JAN 08, 2024",HOU @ MIA,113,L,Rockets,MIA
0022300496,"JAN 06, 2024",HOU vs. MIL,112,W,Rockets,Rockets
0022300485,"JAN 05, 2024",HOU vs. MIN,95,L,Rockets,MIN
0022300469,"JAN 03, 2024",HOU vs. BKN,112,W,Rockets,Rockets
0022300453,"JAN 01, 2024",HOU vs. DET,136,W,Rockets,Rockets
0022300434,"DEC 29, 2023",HOU vs. PHI,127,L,Rockets,PHI
0022300418,"DEC 27, 2023",HOU vs. PHX,113,L,Rockets,PHX
0022300409,"DEC 26, 2023",HOU vs. IND,117,L,Rockets,IND
0022300392,"DEC 23, 2023",HOU @ NOP,106,W,Rockets,Rockets
0022300385,"DEC 22, 2023",HOU vs. DAL,122,W,Rockets,Rockets
0022300371,"DEC 20, 2023",HOU vs. ATL,127,L,Rockets,ATL
0022300349,"DEC 18, 2023",HOU @ CLE,130,L,Rockets,CLE
0022300346,"DEC 17, 2023",HOU @ MIL,119,L,Rockets,MIL
0022300332,"DEC 15, 2023",HOU @ MEM,103,W,Rockets,Rockets
0022300314,"DEC 13, 2023",HOU vs. MEM,117,W,Rockets,Rockets
0022300298,"DEC 11, 2023",HOU vs. SAS,93,W,Rockets,Rockets
0022301224,"DEC 08, 2023",HOU @ DEN,114,W,Rockets,Rockets
0022301212,"DEC 06, 2023",HOU vs. OKC,110,W,Rockets,Rockets
0022300291,"DEC 02, 2023",HOU @ LAL,97,L,Rockets,LAL
0022300263,"NOV 29, 2023",HOU @ DEN,124,L,Rockets,DEN
0022300059,"NOV 28, 2023",HOU @ DAL,115,L,Rockets,DAL
0022300048,"NOV 24, 2023",HOU vs. DEN,105,W,Rockets,Rockets
0022300231,"NOV 22, 2023",HOU vs. MEM,111,W,Rockets,Rockets
0022300224,"NOV 20, 2023",HOU @ GSW,116,L,Rockets,GSW
0022300216,"NOV 19, 2023",HOU @ LAL,104,L,Rockets,LAL
0022300037,"NOV 17, 2023",HOU @ LAC,100,L,Rockets,LAC
0022300182,"NOV 12, 2023",HOU vs. DEN,107,W,Rockets,Rockets
0022300011,"NOV 10, 2023",HOU vs. NOP,104,W,Rockets,Rockets
0022300163,"NOV 08, 2023",HOU vs. LAL,128,W,Rockets,Rockets
0022300153,"NOV 06, 2023",HOU vs. SAC,122,W,Rockets,Rockets
0022300137,"NOV 04, 2023",HOU vs. SAC,107,W,Rockets,Rockets
0022300122,"NOV 01, 2023",HOU vs. CHA,128,W,Rockets,Rockets
0022300096,"OCT 29, 2023",HOU vs. GSW,95,L,Rockets,GSW
0022300083,"OCT 27, 2023",HOU @ SAS,122,L,Rockets,SAS
0022300066,"OCT 25, 2023",HOU @ ORL,86,L,Rockets,ORL
0022301199,"APR 14, 2024",LAC vs. HOU,105,L,Clippers,HOU
0022301184,"APR 12, 2024",LAC vs. UTA,109,L,Clippers,UTA
0022301165,"APR 10, 2024",LAC vs. PHX,108,L,Clippers,PHX
0022301156,"APR 09, 2024",LAC @ PHX,105,W,Clippers,Clippers
0022301132,"APR 07, 2024",LAC vs. CLE,120,W,Clippers,Clippers
0022301126,"APR 05, 2024",LAC vs. UTA,131,W,Clippers,Clippers
0022301114,"APR 04, 2024",LAC vs. DEN,102,W,Clippers,Clippers
0022301101,"APR 02, 2024",LAC @ SAC,95,L,Clippers,SAC
0022301079,"MAR 31, 2024",LAC @ CHA,130,W,Clippers,Clippers
0022301064,"MAR 29, 2024",LAC @ ORL,100,W,Clippers,Clippers
0022301052,"MAR 27, 2024",LAC @ PHI,108,W,Clippers,Clippers
0022301043,"MAR 25, 2024",LAC vs. IND,116,L,Clippers,IND
0022301028,"MAR 24, 2024",LAC vs. PHI,107,L,Clippers,PHI
0022301017,"MAR 22, 2024",LAC @ POR,125,W,Clippers,Clippers
0022301003,"MAR 20, 2024",LAC @ POR,116,W,Clippers,Clippers
0022300982,"MAR 17, 2024",LAC vs. ATL,93,L,Clippers,ATL
0022300964,"MAR 15, 2024",LAC @ NOP,104,L,Clippers,NOP
0022300956,"MAR 14, 2024",LAC @ CHI,126,W,Clippers,Clippers
0022300944,"MAR 12, 2024",LAC vs. MIN,100,L,Clippers,MIN
0022300924,"MAR 10, 2024",LAC vs. MIL,117,L,Clippers,MIL
0022300917,"MAR 09, 2024",LAC vs. CHI,112,W,Clippers,Clippers
0022300897,"MAR 06, 2024",LAC @ HOU,122,W,Clippers,Clippers
0022300880,"MAR 04, 2024",LAC @ MIL,106,L,Clippers,MIL
0022300873,"MAR 03, 2024",LAC @ MIN,89,W,Clippers,Clippers
0022300865,"MAR 01, 2024",LAC vs. WAS,140,W,Clippers,Clippers
0022300848,"FEB 28, 2024",LAC vs. LAL,112,L,Clippers,LAL
0022300827,"FEB 25, 2024",LAC vs. SAC,107,L,Clippers,SAC
0022300807,"FEB 23, 2024",LAC @ MEM,101,W,Clippers,Clippers
0022300799,"FEB 22, 2024",LAC @ OKC,107,L,Clippers,OKC
0022300789,"FEB 14, 2024",LAC @ GSW,130,W,Clippers,Clippers
0022300770,"FEB 12, 2024",LAC vs. MIN,100,L,Clippers,MIN
0022300749,"FEB 10, 2024",LAC vs. DET,112,W,Clippers,Clippers
0022300731,"FEB 07, 2024",LAC vs. NOP,106,L,Clippers,NOP
0022300716,"FEB 05, 2024",LAC @ ATL,149,W,Clippers,Clippers
0022300708,"FEB 04, 2024",LAC @ MIA,103,W,Clippers,Clippers
0022300688,"FEB 02, 2024",LAC @ DET,136,W,Clippers,Clippers
0022300676,"JAN 31, 2024",LAC @ WAS,125,W,Clippers,Clippers
0022300658,"JAN 29, 2024",LAC @ CLE,108,L,Clippers,CLE
0022300646,"JAN 27, 2024",LAC @ BOS,115,W,Clippers,Clippers
0022300637,"JAN 26, 2024",LAC @ TOR,127,W,Clippers,Clippers
0022300618,"JAN 23, 2024",LAC vs. LAL,127,W,Clippers,Clippers
0022300600,"JAN 21, 2024",LAC vs. BKN,125,W,Clippers,Clippers
0022300568,"JAN 16, 2024",LAC vs. OKC,128,W,Clippers,Clippers
0022300553,"JAN 14, 2024",LAC @ MIN,105,L,Clippers,MIN
0022300537,"JAN 12, 2024",LAC @ MEM,128,W,Clippers,Clippers
0022300526,"JAN 10, 2024",LAC vs. TOR,126,W,Clippers,Clippers
0022300511,"JAN 08, 2024",LAC vs. PHX,138,W,Clippers,Clippers
0022300505,"JAN 07, 2024",LAC @ LAL,103,L,Clippers,LAL
0022300486,"JAN 05, 2024",LAC @ NOP,111,W,Clippers,Clippers
0022300473,"JAN 03, 2024",LAC @ PHX,131,W,Clippers,Clippers
0022300458,"JAN 01, 2024",LAC vs. MIA,121,W,Clippers,Clippers
0022300438,"DEC 29, 2023",LAC vs. MEM,117,W,Clippers,Clippers
0022300414,"DEC 26, 2023",LAC vs. CHA,113,W,Clippers,Clippers
0022300389,"DEC 23, 2023",LAC vs. BOS,108,L,Clippers,BOS
0022300379,"DEC 21, 2023",LAC @ OKC,115,L,Clippers,OKC
0022300372,"DEC 20, 2023",LAC @ DAL,120,W,Clippers,Clippers
0022300350,"DEC 18, 2023",LAC @ IND,151,W,Clippers,Clippers
0022300343,"DEC 16, 2023",LAC vs. NYK,144,W,Clippers,Clippers
0022300325,"DEC 14, 2023",LAC vs. GSW,121,W,Clippers,Clippers
0022300309,"DEC 12, 2023",LAC vs. SAC,119,W,Clippers,Clippers
0022300304,"DEC 11, 2023",LAC vs. POR,132,W,Clippers,Clippers
0022301225,"DEC 08, 2023",LAC @ UTA,117,W,Clippers,Clippers
0022301215,"DEC 06, 2023",LAC vs. DEN,111,W,Clippers,Clippers
0022300280,"DEC 02, 2023",LAC vs. GSW,113,W,Clippers,Clippers
0022300273,"NOV 30, 2023",LAC @ GSW,114,L,Clippers,GSW
0022300264,"NOV 29, 2023",LAC @ SAC,131,W,Clippers,Clippers
0022300257,"NOV 27, 2023",LAC vs. DEN,104,L,Clippers,DEN
0022300244,"NOV 25, 2023",LAC vs. DAL,107,W,Clippers,Clippers
0022300052,"NOV 24, 2023",LAC vs. NOP,106,L,Clippers,NOP
0022300235,"NOV 22, 2023",LAC @ SAS,109,W,Clippers,Clippers
0022300223,"NOV 20, 2023",LAC @ SAS,124,W,Clippers,Clippers
0022300037,"NOV 17, 2023",LAC vs. HOU,106,W,Clippers,Clippers
0022300024,"NOV 14, 2023",LAC @ DEN,108,L,Clippers,DEN
0022300179,"NOV 12, 2023",LAC vs. MEM,101,L,Clippers,MEM
0022300014,"NOV 10, 2023",LAC @ DAL,126,L,Clippers,DAL
0022300160,"NOV 08, 2023",LAC @ BKN,93,L,Clippers,BKN
0022300151,"NOV 06, 2023",LAC @ NYK,97,L,Clippers,NYK
0022300127,"NOV 01, 2023",LAC @ LAL,125,L,Clippers,LAL
0022300114,"OCT 31, 2023",LAC vs. ORL,118,W,Clippers,Clippers
0022300099,"OCT 29, 2023",LAC vs. SAS,123,W,Clippers,Clippers
0022300085,"OCT 27, 2023",LAC @ UTA,118,L,Clippers,UTA
0022300074,"OCT 25, 2023",LAC vs. POR,123,W,Clippers,Clippers
0022301195,"APR 14, 2024",LAL @ NOP,124,W,Lakers,Lakers
0022301177,"APR 12, 2024",LAL @ MEM,123,W,Lakers,Lakers
0022301155,"APR 09, 2024",LAL vs. GSW,120,L,Lakers,GSW
0022301143,"APR 07, 2024",LAL vs. MIN,117,L,Lakers,MIN
0022301127,"APR 06, 2024",LAL vs. CLE,116,W,Lakers,Lakers
0022301103,"APR 03, 2024",LAL @ WAS,125,W,Lakers,Lakers
0022301094,"APR 02, 2024",LAL @ TOR,128,W,Lakers,Lakers
0022301078,"MAR 31, 2024",LAL @ BKN,116,W,Lakers,Lakers
0022301063,"MAR 29, 2024",LAL @ IND,90,L,Lakers,IND
0022301055,"MAR 27, 2024",LAL @ MEM,136,W,Lakers,Lakers
0022301045,"MAR 26, 2024",LAL @ MIL,128,W,Lakers,Lakers
0022301032,"MAR 24, 2024",LAL vs. IND,150,W,Lakers,Lakers
0022301018,"MAR 22, 2024",LAL vs. PHI,101,W,Lakers,Lakers
0022300990,"MAR 18, 2024",LAL vs. ATL,136,W,Lakers,Lakers
0022300973,"MAR 16, 2024",LAL vs. GSW,121,L,Lakers,GSW
0022300954,"MAR 13, 2024",LAL @ SAC,107,L,Lakers,SAC
0022300932,"MAR 10, 2024",LAL vs. MIN,120,W,Lakers,Lakers
0022300915,"MAR 08, 2024",LAL vs. MIL,123,W,Lakers,Lakers
0022300901,"MAR 06, 2024",LAL vs. SAC,120,L,Lakers,SAC
0022300884,"MAR 04, 2024",LAL vs. OKC,116,W,Lakers,Lakers
0022300869,"MAR 02, 2024",LAL vs. DEN,114,L,Lakers,DEN
0022300856,"FEB 29, 2024",LAL vs. WAS,134,W,Lakers,Lakers
0022300848,"FEB 28, 2024",LAL @ LAC,116,W,Lakers,Lakers
0022300818,"FEB 25, 2024",LAL @ PHX,113,L,Lakers,PHX
0022300813,"FEB 23, 2024",LAL vs. SAS,123,W,Lakers,Lakers
0022300802,"FEB 22, 2024",LAL @ GSW,110,L,Lakers,GSW
0022300788,"FEB 14, 2024",LAL @ UTA,138,W,Lakers,Lakers
0022300776,"FEB 13, 2024",LAL vs. DET,125,W,Lakers,Lakers
0022300747,"FEB 09, 2024",LAL vs. NOP,139,W,Lakers,Lakers
0022300740,"FEB 08, 2024",LAL vs. DEN,106,L,Lakers,DEN
0022300713,"FEB 05, 2024",LAL @ CHA,124,W,Lakers,Lakers
0022300701,"FEB 03, 2024",LAL @ NYK,113,W,Lakers,Lakers
0022300684,"FEB 01, 2024",LAL @ BOS,114,W,Lakers,Lakers
0022300669,"JAN 30, 2024",LAL @ ATL,122,L,Lakers,ATL
0022300662,"JAN 29, 2024",LAL @ HOU,119,L,Lakers,HOU
0022300650,"JAN 27, 2024",LAL @ GSW,145,W,Lakers,Lakers
0022300633,"JAN 25, 2024",LAL vs. CHI,141,W,Lakers,Lakers
0022300618,"JAN 23, 2024",LAL @ LAC,116,L,Lakers,LAC
0022300605,"JAN 21, 2024",LAL vs. POR,134,W,Lakers,Lakers
0022300591,"JAN 19, 2024",LAL vs. BKN,112,L,Lakers,BKN
0022300577,"JAN 17, 2024",LAL vs. DAL,127,W,Lakers,Lakers
0022300565,"JAN 15, 2024",LAL vs. OKC,112,W,Lakers,Lakers
0022300549,"JAN 13, 2024",LAL @ UTA,125,L,Lakers,UTA
0022300531,"JAN 11, 2024",LAL vs. PHX,109,L,Lakers,PHX
0022300516,"JAN 09, 2024",LAL vs. TOR,132,W,Lakers,Lakers
0022300505,"JAN 07, 2024",LAL vs. LAC,106,W,Lakers,Lakers
0022300491,"JAN 05, 2024",LAL vs. MEM,113,L,Lakers,MEM
0022300475,"JAN 03, 2024",LAL vs. MIA,96,L,Lakers,MIA
0022300446,"DEC 31, 2023",LAL @ NOP,109,L,Lakers,NOP
0022300443,"DEC 30, 2023",LAL @ MIN,106,L,Lakers,MIN
0022300428,"DEC 28, 2023",LAL vs. CHA,133,W,Lakers,Lakers
0022300403,"DEC 25, 2023",LAL vs. BOS,115,L,Lakers,BOS
0022300397,"DEC 23, 2023",LAL @ OKC,129,W,Lakers,Lakers
0022300380,"DEC 21, 2023",LAL @ MIN,111,L,Lakers,MIN
0022300370,"DEC 20, 2023",LAL @ CHI,108,L,Lakers,CHI
0022300359,"DEC 18, 2023",LAL vs. NYK,109,L,Lakers,NYK
0022300331,"DEC 15, 2023",LAL @ SAS,115,L,Lakers,SAS
0022300316,"DEC 13, 2023",LAL @ SAS,122,W,Lakers,Lakers
0022300306,"DEC 12, 2023",LAL @ DAL,125,L,Lakers,DAL
0022301230,"DEC 07, 2023",LAL vs. NOP,133,W,Lakers,Lakers
0022301203,"DEC 05, 2023",LAL vs. PHX,106,W,Lakers,Lakers
0022300291,"DEC 02, 2023",LAL vs. HOU,107,W,Lakers,Lakers
0022300271,"NOV 30, 2023",LAL @ OKC,110,L,Lakers,OKC
0022300258,"NOV 29, 2023",LAL @ DET,133,W,Lakers,Lakers
0022300255,"NOV 27, 2023",LAL @ PHI,94,L,Lakers,PHI
0022300242,"NOV 25, 2023",LAL @ CLE,121,W,Lakers,Lakers
0022300238,"NOV 22, 2023",LAL vs. DAL,101,L,Lakers,DAL
0022300042,"NOV 21, 2023",LAL vs. UTA,131,W,Lakers,Lakers
0022300216,"NOV 19, 2023",LAL vs. HOU,105,W,Lakers,Lakers
0022300036,"NOV 17, 2023",LAL @ POR,107,W,Lakers,Lakers
0022300198,"NOV 15, 2023",LAL vs. SAC,110,L,Lakers,SAC
0022300026,"NOV 14, 2023",LAL vs. MEM,134,W,Lakers,Lakers
0022300187,"NOV 12, 2023",LAL vs. POR,116,W,Lakers,Lakers
0022300015,"NOV 10, 2023",LAL @ PHX,122,W,Lakers,Lakers
0022300163,"NOV 08, 2023",LAL @ HOU,94,L,Lakers,HOU
0022300150,"NOV 06, 2023",LAL @ MIA,107,L,Lakers,MIA
0022300134,"NOV 04, 2023",LAL @ ORL,101,L,Lakers,ORL
0022300127,"NOV 01, 2023",LAL vs. LAC,130,W,Lakers,Lakers
0022300111,"OCT 30, 2023",LAL vs. ORL,106,W,Lakers,Lakers
0022300100,"OCT 29, 2023",LAL @ SAC,127,L,Lakers,SAC
0022300076,"OCT 26, 2023",LAL vs. PHX,100,W,Lakers,Lakers
0022300061,"OCT 24, 2023",LAL @ DEN,107,L,Lakers,DEN
0022301189,"APR 14, 2024",MIA vs. TOR,118,W,Heat,Heat
0022301176,"APR 12, 2024",MIA vs. TOR,125,W,Heat,Heat
0022301161,"APR 10, 2024",MIA vs. DAL,92,L,Heat,DAL
0022301147,"APR 09, 2024",MIA @ ATL,117,W,Heat,Heat
0022301133,"APR 07, 2024",MIA @ IND,115,L,Heat,IND
0022301120,"APR 05, 2024",MIA @ HOU,119,W,Heat,Heat
0022301111,"APR 04, 2024",MIA vs. PHI,105,L,Heat,PHI
0022301096,"APR 02, 2024",MIA vs. NYK,109,W,Heat,Heat
0022301081,"MAR 31, 2024",MIA @ WAS,119,W,Heat,Heat
0022301068,"MAR 29, 2024",MIA vs. POR,142,W,Heat,Heat
0022301044,"MAR 26, 2024",MIA vs. GSW,92,L,Heat,GSW
0022301029,"MAR 24, 2024",MIA vs. CLE,121,W,Heat,Heat
0022301013,"MAR 22, 2024",MIA vs. NOP,88,L,Heat,NOP
0022300996,"MAR 20, 2024",MIA @ CLE,107,W,Heat,Heat
0022300985,"MAR 18, 2024",MIA @ PHI,91,L,Heat,PHI
0022300977,"MAR 17, 2024",MIA @ DET,104,W,Heat,Heat
0022300962,"MAR 15, 2024",MIA @ DET,108,W,Heat,Heat
0022300949,"MAR 13, 2024",MIA vs. DEN,88,L,Heat,DEN
0022300926,"MAR 10, 2024",MIA vs. WAS,108,L,Heat,WAS
0022300914,"MAR 08, 2024",MIA @ OKC,100,L,Heat,OKC
0022300904,"MAR 07, 2024",MIA @ DAL,108,L,Heat,DAL
0022300888,"MAR 05, 2024",MIA vs. DET,118,W,Heat,Heat
0022300867,"MAR 02, 2024",MIA vs. UTA,126,W,Heat,Heat
0022300855,"FEB 29, 2024",MIA @ DEN,97,L,Heat,DEN
0022300842,"FEB 27, 2024",MIA @ POR,106,W,Heat,Heat
0022300831,"FEB 26, 2024",MIA @ SAC,121,W,Heat,Heat
0022300810,"FEB 23, 2024",MIA @ NOP,106,W,Heat,Heat
0022300779,"FEB 14, 2024",MIA @ PHI,109,W,Heat,Heat
0022300773,"FEB 13, 2024",MIA @ MIL,123,W,Heat,Heat
0022300759,"FEB 11, 2024",MIA vs. BOS,106,L,Heat,BOS
0022300730,"FEB 07, 2024",MIA vs. SAS,116,W,Heat,Heat
0022300721,"FEB 06, 2024",MIA vs. ORL,121,W,Heat,Heat
0022300708,"FEB 04, 2024",MIA vs. LAC,95,L,Heat,LAC
0022300689,"FEB 02, 2024",MIA @ WAS,110,W,Heat,Heat
0022300678,"JAN 31, 2024",MIA vs. SAC,115,W,Heat,Heat
0022300661,"JAN 29, 2024",MIA vs. PHX,105,L,Heat,PHX
0022300643,"JAN 27, 2024",MIA @ NYK,109,L,Heat,NYK
0022300630,"JAN 25, 2024",MIA vs. BOS,110,L,Heat,BOS
0022300621,"JAN 24, 2024",MIA vs. MEM,96,L,Heat,MEM
0022300601,"JAN 21, 2024",MIA @ ORL,87,L,Heat,ORL
0022300587,"JAN 19, 2024",MIA vs. ATL,108,L,Heat,ATL
0022300574,"JAN 17, 2024",MIA @ TOR,97,L,Heat,TOR
0022300562,"JAN 15, 2024",MIA @ BKN,96,W,Heat,Heat
0022300551,"JAN 14, 2024",MIA vs. CHA,104,W,Heat,Heat
0022300535,"JAN 12, 2024",MIA vs. ORL,99,W,Heat,Heat
0022300522,"JAN 10, 2024",MIA vs. OKC,120,L,Heat,OKC
0022300509,"JAN 08, 2024",MIA vs. HOU,120,W,Heat,Heat
0022300489,"JAN 05, 2024",MIA @ PHX,97,L,Heat,PHX
0022300475,"JAN 03, 2024",MIA @ LAL,110,W,Heat,Heat
0022300458,"JAN 01, 2024",MIA @ LAC,104,L,Heat,LAC
0022300439,"DEC 30, 2023",MIA @ UTA,109,L,Heat,UTA
0022300426,"DEC 28, 2023",MIA @ GSW,114,W,Heat,Heat
0022300404,"DEC 25, 2023",MIA vs. PHI,119,W,Heat,Heat
0022300384,"DEC 22, 2023",MIA vs. ATL,122,W,Heat,Heat
0022300366,"DEC 20, 2023",MIA @ ORL,115,W,Heat,Heat
0022300353,"DEC 18, 2023",MIA vs. MIN,108,L,Heat,MIN
0022300337,"DEC 16, 2023",MIA vs. CHI,118,W,Heat,Heat
0022300320,"DEC 14, 2023",MIA vs. CHI,116,L,Heat,CHI
0022300312,"DEC 13, 2023",MIA vs. CHA,115,W,Heat,Heat
0022300292,"DEC 11, 2023",MIA @ CHA,116,W,Heat,Heat
0022301220,"DEC 08, 2023",MIA vs. CLE,99,L,Heat,CLE
0022301207,"DEC 06, 2023",MIA @ TOR,112,W,Heat,Heat
0022300284,"DEC 02, 2023",MIA vs. IND,129,L,Heat,IND
0022300267,"NOV 30, 2023",MIA vs. IND,142,W,Heat,Heat
0022300056,"NOV 28, 2023",MIA vs. MIL,124,L,Heat,MIL
0022300240,"NOV 25, 2023",MIA @ BKN,97,L,Heat,BKN
0022300045,"NOV 24, 2023",MIA @ NYK,98,L,Heat,NYK
0022300229,"NOV 22, 2023",MIA @ CLE,129,W,Heat,Heat
0022300220,"NOV 20, 2023",MIA @ CHI,118,W,Heat,Heat
0022300204,"NOV 18, 2023",MIA @ CHI,97,L,Heat,CHI
0022300200,"NOV 16, 2023",MIA vs. BKN,122,W,Heat,Heat
0022300017,"NOV 14, 2023",MIA @ CHA,111,W,Heat,Heat
0022300184,"NOV 12, 2023",MIA @ SAS,118,W,Heat,Heat
0022300175,"NOV 11, 2023",MIA @ ATL,117,W,Heat,Heat
0022300164,"NOV 08, 2023",MIA @ MEM,108,W,Heat,Heat
0022300150,"NOV 06, 2023",MIA vs. LAL,108,W,Heat,Heat
0022300003,"NOV 03, 2023",MIA vs. WAS,121,W,Heat,Heat
0022300119,"NOV 01, 2023",MIA vs. BKN,105,L,Heat,BKN
0022300107,"OCT 30, 2023",MIA @ MIL,114,L,Heat,MIL
0022300093,"OCT 28, 2023",MIA @ MIN,90,L,Heat,MIN
0022300080,"OCT 27, 2023",MIA @ BOS,111,L,Heat,BOS
0022300068,"OCT 25, 2023",MIA vs. DET,103,W,Heat,Heat
0022301191,"APR 14, 2024",MIL @ ORL,88,L,Bucks,ORL
0022301179,"APR 12, 2024",MIL @ OKC,107,L,Bucks,OKC
0022301162,"APR 10, 2024",MIL vs. ORL,117,W,Bucks,Bucks
0022301148,"APR 09, 2024",MIL vs. BOS,104,W,Bucks,Bucks
0022301139,"APR 07, 2024",MIL vs. NYK,109,L,Bucks,NYK
0022301122,"APR 05, 2024",MIL vs. TOR,111,L,Bucks,TOR
0022301107,"APR 03, 2024",MIL vs. MEM,101,L,Bucks,MEM
0022301095,"APR 02, 2024",MIL @ WAS,113,L,Bucks,WAS
0022301076,"MAR 30, 2024",MIL @ ATL,122,W,Bucks,Bucks
0022301061,"MAR 28, 2024",MIL @ NOP,100,L,Bucks,NOP
0022301045,"MAR 26, 2024",MIL vs. LAL,124,L,Bucks,LAL
0022301030,"MAR 24, 2024",MIL vs. OKC,118,W,Bucks,Bucks
0022301007,"MAR 21, 2024",MIL vs. BKN,115,W,Bucks,Bucks
0022300998,"MAR 20, 2024",MIL @ BOS,119,L,Bucks,BOS
0022300976,"MAR 17, 2024",MIL vs. PHX,140,W,Bucks,Bucks
0022300958,"MAR 14, 2024",MIL vs. PHI,114,W,Bucks,Bucks
0022300945,"MAR 12, 2024",MIL @ SAC,94,L,Bucks,SAC
0022300924,"MAR 10, 2024",MIL @ LAC,124,W,Bucks,Bucks
0022300915,"MAR 08, 2024",MIL @ LAL,122,L,Bucks,LAL
0022300899,"MAR 06, 2024",MIL @ GSW,90,L,Bucks,GSW
0022300880,"MAR 04, 2024",MIL vs. LAC,113,W,Bucks,Bucks
0022300864,"MAR 01, 2024",MIL @ CHI,113,W,Bucks,Bucks
0022300849,"FEB 29, 2024",MIL @ CHA,111,W,Bucks,Bucks
0022300840,"FEB 27, 2024",MIL vs. CHA,123,W,Bucks,Bucks
0022300817,"FEB 25, 2024",MIL @ PHI,119,W,Bucks,Bucks
0022300808,"FEB 23, 2024",MIL @ MIN,112,W,Bucks,Bucks
0022300790,"FEB 15, 2024",MIL @ MEM,110,L,Bucks,MEM
0022300773,"FEB 13, 2024",MIL vs. MIA,97,L,Bucks,MIA
0022300767,"FEB 12, 2024",MIL vs. DEN,112,W,Bucks,Bucks
0022300745,"FEB 09, 2024",MIL vs. CHA,120,W,Bucks,Bucks
0022300738,"FEB 08, 2024",MIL vs. MIN,105,L,Bucks,MIN
0022300725,"FEB 06, 2024",MIL @ PHX,106,L,Bucks,PHX
0022300711,"FEB 04, 2024",MIL @ UTA,108,L,Bucks,UTA
0022300702,"FEB 03, 2024",MIL @ DAL,129,W,Bucks,Bucks
0022300683,"JAN 31, 2024",MIL @ POR,116,L,Bucks,POR
0022300667,"JAN 29, 2024",MIL @ DEN,107,L,Bucks,DEN
0022300648,"JAN 27, 2024",MIL vs. NOP,141,W,Bucks,Bucks
0022300639,"JAN 26, 2024",MIL vs. CLE,100,L,Bucks,CLE
0022300624,"JAN 24, 2024",MIL vs. CLE,126,W,Bucks,Bucks
0022300606,"JAN 22, 2024",MIL @ DET,122,W,Bucks,Bucks
0022300592,"JAN 20, 2024",MIL @ DET,141,W,Bucks,Bucks
0022300572,"JAN 17, 2024",MIL @ CLE,95,L,Bucks,CLE
0022300552,"JAN 14, 2024",MIL vs. SAC,143,W,Bucks,Bucks
0022300545,"JAN 13, 2024",MIL vs. GSW,129,W,Bucks,Bucks
0022300528,"JAN 11, 2024",MIL vs. BOS,135,W,Bucks,Bucks
0022300510,"JAN 08, 2024",MIL vs. UTA,116,L,Bucks,UTA
0022300496,"JAN 06, 2024",MIL @ HOU,108,L,Bucks,HOU
0022300477,"JAN 04, 2024",MIL @ SAS,125,W,Bucks,Bucks
0022300466,"JAN 03, 2024",MIL @ IND,130,L,Bucks,IND
0022300454,"JAN 01, 2024",MIL vs. IND,113,L,Bucks,IND
0022300433,"DEC 29, 2023",MIL @ CLE,119,W,Bucks,Bucks
0022300417,"DEC 27, 2023",MIL @ BKN,144,W,Bucks,Bucks
0022300401,"DEC 25, 2023",MIL @ NYK,122,L,Bucks,NYK
0022300388,"DEC 23, 2023",MIL @ NYK,130,W,Bucks,Bucks
0022300378,"DEC 21, 2023",MIL vs. ORL,118,W,Bucks,Bucks
0022300361,"DEC 19, 2023",MIL vs. SAS,132,W,Bucks,Bucks
0022300346,"DEC 17, 2023",MIL vs. HOU,128,W,Bucks,Bucks
0022300334,"DEC 16, 2023",MIL vs. DET,146,W,Bucks,Bucks
0022300315,"DEC 13, 2023",MIL vs. IND,140,W,Bucks,Bucks
0022300300,"DEC 11, 2023",MIL vs. CHI,133,W,Bucks,Bucks
0022301229,"DEC 07, 2023",MIL vs. IND,119,L,Bucks,IND
0022301201,"DEC 05, 2023",MIL vs. NYK,146,W,Bucks,Bucks
0022300286,"DEC 02, 2023",MIL vs. ATL,132,W,Bucks,Bucks
0022300269,"NOV 30, 2023",MIL @ CHI,113,L,Bucks,CHI
0022300056,"NOV 28, 2023",MIL @ MIA,131,W,Bucks,Bucks
0022300245,"NOV 26, 2023",MIL vs. POR,108,W,Bucks,Bucks
0022300049,"NOV 24, 2023",MIL vs. WAS,131,W,Bucks,Bucks
0022300228,"NOV 22, 2023",MIL @ BOS,116,L,Bucks,BOS
0022300219,"NOV 20, 2023",MIL @ WAS,142,W,Bucks,Bucks
0022300205,"NOV 18, 2023",MIL vs. DAL,132,W,Bucks,Bucks
0022300027,"NOV 17, 2023",MIL @ CHA,130,W,Bucks,Bucks
0022300195,"NOV 15, 2023",MIL @ TOR,128,W,Bucks,Bucks
0022300190,"NOV 13, 2023",MIL vs. CHI,118,W,Bucks,Bucks
0022300173,"NOV 11, 2023",MIL @ ORL,97,L,Bucks,ORL
0022300171,"NOV 09, 2023",MIL @ IND,124,L,Bucks,IND
0022300165,"NOV 08, 2023",MIL vs. DET,120,W,Bucks,Bucks
0022300149,"NOV 06, 2023",MIL @ BKN,129,W,Bucks,Bucks
0022300002,"NOV 03, 2023",MIL vs. NYK,110,W,Bucks,Bucks
0022300116,"NOV 01, 2023",MIL @ TOR,111,L,Bucks,TOR
